game_date,player_name,first_pitch_result,final_event,is_hit,is_walk,is_homerun,is_strikeout
2024-06-07,"LeMahieu, DJ",Strike,grounded_into_double_play,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Pillar, Kevin",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Westburg, Jordan",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Kelly, Carson",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Ward, Taylor",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Torres, Gleyber",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Andujar, Miguel",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Millas, Drew",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Bote, David",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Santana, Carlos",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Santander, Anthony",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Buxton, Byron",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Walker, Christian",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Báez, Javier",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Rengifo, Luis",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Duvall, Adam",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Swanson, Dansby",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-07,"Rizzo, Anthony",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Happ, Ian",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Toro, Abraham",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Young, Jacob",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Morel, Christopher",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Kim, Ha-Seong",Strike,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-07,"Grandal, Yasmani",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Schuemann, Max",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Bellinger, Cody",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Pederson, Joc",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Fairchild, Stuart",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Malloy, Justyn-Henry",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Garver, Mitch",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Winker, Jesse",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"O'Hearn, Ryan",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Gelof, Zack",Strike,force_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Duran, Ezequiel",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Westbrook, Jamie",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Albies, Ozzie",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Miranda, Jose",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Merrill, Jackson",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Schanuel, Nolan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Dunn, Blake",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Stanton, Giancarlo",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Olson, Matt",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Gonzales, Nick",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Raleigh, Cal",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Hamilton, David",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Jeffers, Ryan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Tovar, Ezequiel",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Ruiz, Keibert",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Turner, Justin",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Espinal, Santiago",Ball,sac_bunt,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Arenado, Nolan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Friedl, TJ",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"France, Ty",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Mountcastle, Ryan",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-07,"Soderstrom, Tyler",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Keith, Colt",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Suzuki, Seiya",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Vargas, Ildemaro",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Hoskins, Rhys",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Paris, Kyren",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Olivares, Edward",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Marte, Ketel",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Conforto, Michael",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Grossman, Robbie",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Judge, Aaron",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Devers, Rafael",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Betts, Mookie",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Peralta, David",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"India, Jonathan",Strike,force_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Frelick, Sal",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Brown, Seth",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Blackmon, Charlie",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Stephenson, Tyler",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Rivera, Emmanuel",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Velázquez, Nelson",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Goldschmidt, Paul",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Langford, Wyatt",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Rutschman, Adley",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Chapman, Matt",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Toglia, Michael",Strike,triple,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Ozuna, Marcell",Ball,double,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Henderson, Gunnar",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Wong, Connor",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Meneses, Joey",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Steer, Spencer",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Walls, Taylor",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Wisdom, Patrick",Strike,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Kepler, Max",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Cruz, Oneil",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Solano, Donovan",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Altuve, Jose",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Tucker, Cole",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Rodríguez, Julio",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Urshela, Gio",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Senzel, Nick",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Amaya, Miguel",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Lopez, Nicky",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Adames, Willy",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Myers, Dane",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"DeLuca, Jonny",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Verdugo, Alex",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Perez, Salvador",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Burleson, Alec",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Carroll, Corbin",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Langeliers, Shea",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Bailey, Patrick",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Cave, Jake",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Cronenworth, Jake",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Schneider, Davis",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Moore, Dylan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Ibáñez, Andy",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Cabbage, Trey",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Siri, Jose",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Riley, Austin",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Lowe, Nathaniel",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Abreu, José",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Alexander, Blaze",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Thomas, Lane",Strike,triple,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Refsnyder, Rob",Strike,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Lewis, Royce",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Busch, Michael",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Profar, Jurickson",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Hayes, Ke'Bryan",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Hernández, Enrique",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Pasquantino, Vinnie",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Neto, Zach",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Volpe, Anthony",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Caratini, Victor",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Candelario, Jeimer",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Adell, Jo",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Witt Jr., Bobby",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Trevino, Jose",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Bote, David",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Harris II, Michael",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Rooker, Brent",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Crawford, J.P.",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Kiermaier, Kevin",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Meyers, Jake",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Pérez, Wenceel",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Chisholm Jr., Jazz",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Ramos, Heliot",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Urías, Ramón",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Julks, Corey",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Tatis Jr., Fernando",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Paredes, Isaac",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Winn, Masyn",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Correa, Carlos",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Bleday, JJ",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Clement, Ernie",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Yelich, Christian",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Montero, Elehuris",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"García, Adolis",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Duran, Jarren",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Grisham, Trent",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Arraez, Luis",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Carlson, Dylan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Heim, Jonah",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Contreras, William",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Rosario, Amed",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Bliss, Ryan",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Martínez, J.P.",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Abrams, CJ",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"O'Hoppe, Logan",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Sosa, Lenyn",Ball,fielders_choice_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Swanson, Dansby",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Lux, Gavin",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"De La Cruz, Elly",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Larnach, Trevor",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Millas, Drew",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Burger, Jake",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Smith, Josh",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Murphy, Sean",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Greene, Riley",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Diaz, Yainer",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Garcia, Maikel",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Vierling, Matt",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Moreno, Gabriel",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Wisely, Brett",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Rafaela, Ceddanne",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Pillar, Kevin",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Turang, Brice",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Isbel, Kyle",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Reynolds, Bryan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"LeMahieu, DJ",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Suárez, Eugenio",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Mullins, Cedric",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Arozarena, Randy",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Pages, Andy",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Kiner-Falefa, Isiah",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Andujar, Miguel",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Doyle, Brenton",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Estrada, Thairo",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Peña, Jeremy",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Donovan, Brendan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Semien, Marcus",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Young, Jacob",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Campusano, Luis",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Ward, Taylor",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Yastrzemski, Mike",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Dalbec, Bobby",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Fairchild, Stuart",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Taveras, Leody",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Robles, Victor",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Dunn, Blake",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Toro, Abraham",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Cowser, Colton",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Happ, Ian",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Castro, Willi",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Perkins, Blake",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Haniger, Mitch",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Alvarez, Yordan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Arcia, Orlando",Ball,double,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Rodgers, Brendan",Strike,force_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Schuemann, Max",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Lee, Korey",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Bell, Josh",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Kirk, Alejandro",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Kelly, Carson",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Torres, Gleyber",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Díaz, Yandy",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Rengifo, Luis",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Garver, Mitch",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Kim, Ha-Seong",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Fermín, José",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Frazier, Adam",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Flores, Wilmer",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-07,"Cooper, Garrett",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"De La Cruz, Bryan",Ball,double,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Joe, Connor",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Gelof, Zack",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Schanuel, Nolan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Winker, Jesse",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Grichuk, Randal",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Morel, Christopher",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Soderstrom, Tyler",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Ruiz, Keibert",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Báez, Javier",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Ortiz, Joey",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Bregman, Alex",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Duran, Ezequiel",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Paris, Kyren",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Springer, George",Ball,grounded_into_double_play,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Grossman, Robbie",Strike,sac_fly,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Westburg, Jordan",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Espinal, Santiago",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Altuve, Jose",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Brown, Seth",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Santana, Carlos",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Soler, Jorge",Strike,force_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Bichette, Bo",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Colás, Oscar",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Rizzo, Anthony",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Solano, Donovan",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Heyward, Jason",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Duvall, Adam",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"McCarthy, Jake",Ball,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Davis, Henry",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Herrera, Iván",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Hernández, Teoscar",Ball,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Gorman, Nolan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Tucker, Cole",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"DeJong, Paul",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Malloy, Justyn-Henry",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Friedl, TJ",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Cabbage, Trey",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Duran, Jarren",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Renfroe, Hunter",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Stanton, Giancarlo",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Westbrook, Jamie",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Vargas, Ildemaro",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Melendez, MJ",Strike,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-07,"Neto, Zach",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Keith, Colt",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Díaz, Elias",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Merrill, Jackson",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Hamilton, David",Strike,force_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Jackson, Alex",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Edwards, Xavier",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Albies, Ozzie",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Bauers, Jake",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Langford, Wyatt",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Langeliers, Shea",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Rafaela, Ceddanne",Strike,field_error,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Bellinger, Cody",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Urshela, Gio",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Buxton, Byron",Strike,force_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Abreu, José",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Santander, Anthony",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Caballero, José",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Fortes, Nick",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Devers, Rafael",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Vaughn, Andrew",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Lowe, Nathaniel",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Guerrero Jr., Vladimir",Ball,grounded_into_double_play,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Suwinski, Jack",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Peralta, David",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Cronenworth, Jake",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Raleigh, Cal",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-07,"Smith, Dominic",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Canha, Mark",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"India, Jonathan",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Walker, Christian",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-07,"Velázquez, Nelson",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-07,"Solano, Donovan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Conforto, Michael",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-07,"Grandal, Yasmani",Strike,field_out,FALSE,FALSE,FALSE,FALSE
